timestamp,open,high,low,close,volume
2025-09-28 20:00:00,105.62,106.08,105.62,105.84,9319.273
2025-09-28 21:00:00,105.84,106.37,105.84,106.09,10776.592
2025-09-28 22:00:00,106.09,107.04,106.09,106.93,19746.466
2025-09-28 23:00:00,106.94,107.17,106.73,106.88,19207.217
2025-09-29 00:00:00,106.88,107.02,106.46,106.89,10488.458
2025-09-29 01:00:00,106.89,106.92,106.57,106.63,7513.319
2025-09-29 02:00:00,106.64,107.25,106.52,106.79,5263.801
2025-09-29 03:00:00,106.78,106.78,106.46,106.58,5049.659
2025-09-29 04:00:00,106.57,106.59,106.24,106.24,4059.08
2025-09-29 05:00:00,106.25,106.27,105.79,106.15,14152.562
2025-09-29 06:00:00,106.15,106.18,105.71,105.71,7295.272
2025-09-29 07:00:00,105.71,106.23,105.56,106.04,5031.603
2025-09-29 08:00:00,106.04,106.5,105.8,106.29,6555.623
2025-09-29 09:00:00,106.29,106.51,105.68,105.97,8534.526
2025-09-29 10:00:00,105.97,106.13,105.71,105.74,4714.863
2025-09-29 11:00:00,105.73,106.11,105.44,105.73,7212.473
2025-09-29 12:00:00,105.74,106.07,105.3,105.55,13219.187
2025-09-29 13:00:00,105.54,106.67,105.3,106.54,22167.145
2025-09-29 14:00:00,106.53,107.66,106.42,106.56,59431.72
2025-09-29 15:00:00,106.57,106.74,106.19,106.36,22610.332
2025-09-29 16:00:00,106.36,106.76,105.79,105.86,9114.959
2025-09-29 17:00:00,105.86,106.23,105.45,106.13,14471.91
2025-09-29 18:00:00,106.12,106.12,105.66,105.83,5377.035
2025-09-29 19:00:00,105.82,106.47,105.78,106.35,8454.139
2025-09-29 20:00:00,106.34,107.17,106.24,107.14,10668.825
2025-09-29 21:00:00,107.14,107.18,106.85,106.95,5940.746
2025-09-29 22:00:00,106.95,107.08,106.75,106.98,5116.436
2025-09-29 23:00:00,106.98,107.02,106.64,106.76,5593.411
2025-09-30 00:00:00,106.76,107.31,106.48,106.62,10736.185
2025-09-30 01:00:00,106.62,107.12,106.39,106.95,8842.83
2025-09-30 02:00:00,106.95,106.98,106.3,106.34,6463.784
2025-09-30 03:00:00,106.33,106.71,106.23,106.4,5981.98
2025-09-30 04:00:00,106.4,106.48,106.19,106.36,12852.268
2025-09-30 05:00:00,106.35,106.44,106.05,106.36,6676.857
2025-09-30 06:00:00,106.37,106.68,106.15,106.19,13948.877
2025-09-30 07:00:00,106.19,106.3,105.54,105.85,8835.051
2025-09-30 08:00:00,105.85,106.01,105.55,105.56,8217.741
2025-09-30 09:00:00,105.56,105.73,105.11,105.46,12403.382
2025-09-30 10:00:00,105.46,105.55,105.24,105.38,9091.493
2025-09-30 11:00:00,105.39,105.61,105.11,105.42,8922.907
2025-09-30 12:00:00,105.43,105.52,105.14,105.17,10937.996
2025-09-30 13:00:00,105.17,105.87,105.02,105.15,9696.656
2025-09-30 14:00:00,105.15,105.33,104.72,105.17,9463.226
2025-09-30 15:00:00,105.17,105.18,103.84,104.51,15782.249
2025-09-30 16:00:00,104.5,104.7,104.2,104.51,9264.986
2025-09-30 17:00:00,104.51,104.81,104.2,104.46,18185.961
2025-09-30 18:00:00,104.46,105.36,104.31,105.26,16635.474
2025-09-30 19:00:00,105.25,106.86,105.19,106.84,11560.953
2025-09-30 20:00:00,106.84,107.61,106.57,107.44,20723.208
2025-09-30 21:00:00,107.44,107.54,106.59,106.61,18203.936
2025-09-30 22:00:00,106.61,107.2,106.32,106.41,11894.465
2025-09-30 23:00:00,106.41,107.1,106.19,106.88,9253.43
2025-10-01 00:00:00,106.87,107.08,106.12,106.5,5936.051
2025-10-01 01:00:00,106.5,107.08,106.27,107.07,5123.816
2025-10-01 02:00:00,107.08,107.11,105.98,106.16,12732.332
2025-10-01 03:00:00,106.16,106.39,105.77,105.8,6656.973
2025-10-01 04:00:00,105.79,106.48,105.72,106.18,5042.229
2025-10-01 05:00:00,106.18,106.7,106.18,106.44,5857.047
2025-10-01 06:00:00,106.44,106.53,105.39,105.53,11862.903
2025-10-01 07:00:00,105.52,106.03,105.44,105.98,7180.323
2025-10-01 08:00:00,105.97,109.09,105.83,109.09,54193.948
2025-10-01 09:00:00,109.1,110.77,108.81,110.5,64818.87
2025-10-01 10:00:00,110.51,110.59,109.33,109.45,25628.79
2025-10-01 11:00:00,109.45,110.82,109.45,110.39,38471.14
2025-10-01 12:00:00,110.38,110.87,109.97,110.81,24227.939
2025-10-01 13:00:00,110.82,111.27,110.49,110.87,22308.459
2025-10-01 14:00:00,110.87,111.6,110.7,111.13,32947.429
2025-10-01 15:00:00,111.13,111.79,110.89,111.33,23329.237
2025-10-01 16:00:00,111.34,111.9,111.04,111.67,16953.025
2025-10-01 17:00:00,111.67,111.73,110.48,110.61,43095.738
2025-10-01 18:00:00,110.62,111.44,110.61,111.31,12163.752
2025-10-01 19:00:00,111.31,112.63,111.16,112.14,26451.645
2025-10-01 20:00:00,112.14,112.18,111.69,112.03,9267.225
2025-10-01 21:00:00,112.03,112.4,111.63,112.38,15680.957
2025-10-01 22:00:00,112.39,115.06,112.29,114.85,53370.943
2025-10-01 23:00:00,114.85,115.34,113.97,115.1,38225.853
2025-10-02 00:00:00,115.11,118.41,115.11,118.0,95765.638
2025-10-02 01:00:00,118.0,121.49,117.84,121.33,100066.841
2025-10-02 02:00:00,121.33,121.5,117.8,118.36,126515.42
2025-10-02 03:00:00,118.36,119.15,117.6,118.45,51239.017
2025-10-02 04:00:00,118.45,118.6,117.43,117.88,31377.867
2025-10-02 05:00:00,117.88,118.68,117.64,117.87,24947.277
2025-10-02 06:00:00,117.86,118.48,117.86,117.96,16349.512
2025-10-02 07:00:00,117.96,120.16,117.93,119.39,51933.346
2025-10-02 08:00:00,119.39,119.97,118.64,119.13,44839.17
2025-10-02 09:00:00,119.14,120.19,118.81,120.14,42598.715
2025-10-02 10:00:00,120.15,122.59,119.97,122.11,80313.84
2025-10-02 11:00:00,122.12,122.71,119.65,119.84,98432.717
2025-10-02 12:00:00,119.85,120.25,119.37,119.82,34848.866
2025-10-02 13:00:00,119.82,119.86,117.98,118.65,52576.961
2025-10-02 14:00:00,118.64,119.14,117.18,117.7,48664.632
2025-10-02 15:00:00,117.7,119.25,117.43,118.82,45957.472
2025-10-02 16:00:00,118.82,119.66,117.9,119.18,44475.583
2025-10-02 17:00:00,119.18,119.3,118.61,118.85,7864.721
